[ 2026-03-16 17:12:40,639 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:29:57,112 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:29:57,114 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [63]: Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:29:57,114 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\pipline\prediction_pipeline.py] at line number [104]: Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [63]: Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:30:35,390 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,390 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[0:22]
[ 2026-03-16 17:30:35,390 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[23:26]
[ 2026-03-16 17:30:35,390 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,393 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,393 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[27:33]
[ 2026-03-16 17:30:35,394 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[34:38]
[ 2026-03-16 17:30:35,394 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,394 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,394 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[39:54]
[ 2026-03-16 17:30:35,394 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[55:63]
[ 2026-03-16 17:30:35,397 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,397 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,399 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[64:83]
[ 2026-03-16 17:30:35,399 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[84:97]
[ 2026-03-16 17:30:35,399 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,399 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,402 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[98:117]
[ 2026-03-16 17:30:35,404 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[118:141]
[ 2026-03-16 17:30:35,404 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,404 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,406 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[142:158]
[ 2026-03-16 17:30:35,406 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[159:163]
[ 2026-03-16 17:30:35,407 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,407 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,408 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[164:174]
[ 2026-03-16 17:30:35,408 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[175:176]
[ 2026-03-16 17:30:35,408 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,408 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,408 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[177:189]
[ 2026-03-16 17:30:35,411 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[190:195]
[ 2026-03-16 17:30:35,411 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,413 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,413 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[196:208]
[ 2026-03-16 17:30:35,413 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[209:216]
[ 2026-03-16 17:30:35,413 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[217:229]
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[230:231]
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,415 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[232:246]
[ 2026-03-16 17:30:35,420 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[247:249]
[ 2026-03-16 17:30:35,420 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,420 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:30:35,423 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[250:254]
[ 2026-03-16 17:30:35,423 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[255:263]
[ 2026-03-16 17:30:35,423 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:30:35,423 ] python_multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-03-16 17:30:35,426 ] root - INFO - Creating dictionary for career data
[ 2026-03-16 17:30:35,426 ] root - INFO - Career data dictionary created successfully and ready for model prediction
[ 2026-03-16 17:30:35,426 ] root - INFO - Initiating prediction process in CareerClassifier
[ 2026-03-16 17:30:35,431 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:30:35,431 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [63]: Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:30:35,433 ] root - ERROR - Error occurred in python script: [D:\Data Science\Project\src\pipline\prediction_pipeline.py] at line number [104]: Error occurred in python script: [D:\Data Science\Project\src\entity\s3_estimator.py] at line number [63]: Error occurred in python script: [D:\Data Science\Project\src\cloud_storage\aws_storage.py] at line number [128]: 'SimpleStorageService' object has no attribute 'get_file_object'
[ 2026-03-16 17:30:52,678 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:31:08,901 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,904 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[0:22]
[ 2026-03-16 17:31:08,904 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[23:26]
[ 2026-03-16 17:31:08,906 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,906 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,910 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[27:33]
[ 2026-03-16 17:31:08,912 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[34:38]
[ 2026-03-16 17:31:08,913 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,913 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,916 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[39:54]
[ 2026-03-16 17:31:08,916 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[55:63]
[ 2026-03-16 17:31:08,916 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,916 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,916 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[64:83]
[ 2026-03-16 17:31:08,922 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[84:97]
[ 2026-03-16 17:31:08,922 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,925 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,927 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[98:117]
[ 2026-03-16 17:31:08,929 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[118:141]
[ 2026-03-16 17:31:08,929 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,929 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,929 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[142:158]
[ 2026-03-16 17:31:08,933 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[159:163]
[ 2026-03-16 17:31:08,934 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,934 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,934 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[164:174]
[ 2026-03-16 17:31:08,937 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[175:176]
[ 2026-03-16 17:31:08,937 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,937 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,941 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[177:189]
[ 2026-03-16 17:31:08,941 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[190:195]
[ 2026-03-16 17:31:08,941 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,944 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,944 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[196:208]
[ 2026-03-16 17:31:08,944 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[209:216]
[ 2026-03-16 17:31:08,947 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,948 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,948 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[217:229]
[ 2026-03-16 17:31:08,948 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[230:231]
[ 2026-03-16 17:31:08,952 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,954 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,955 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[232:246]
[ 2026-03-16 17:31:08,958 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[247:249]
[ 2026-03-16 17:31:08,960 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,960 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:31:08,960 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[250:254]
[ 2026-03-16 17:31:08,964 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[255:263]
[ 2026-03-16 17:31:08,966 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:31:08,966 ] python_multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-03-16 17:31:08,966 ] root - INFO - Creating dictionary for career data
[ 2026-03-16 17:31:08,970 ] root - INFO - Career data dictionary created successfully and ready for model prediction
[ 2026-03-16 17:31:08,974 ] root - INFO - Initiating prediction process in CareerClassifier
[ 2026-03-16 17:31:08,980 ] botocore.hooks - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
[ 2026-03-16 17:31:08,997 ] botocore.hooks - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
[ 2026-03-16 17:31:09,001 ] botocore.hooks - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
[ 2026-03-16 17:31:09,011 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
[ 2026-03-16 17:31:09,014 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
[ 2026-03-16 17:31:09,018 ] botocore.hooks - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
[ 2026-03-16 17:31:09,022 ] botocore.hooks - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
[ 2026-03-16 17:31:09,034 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
[ 2026-03-16 17:31:09,034 ] botocore.hooks - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
[ 2026-03-16 17:31:09,034 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
[ 2026-03-16 17:31:09,034 ] botocore.hooks - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
[ 2026-03-16 17:31:09,249 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\boto3\data\s3\2006-03-01\resources-1.json
[ 2026-03-16 17:31:09,254 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\endpoints.json
[ 2026-03-16 17:31:09,419 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\sdk-default-configuration.json
[ 2026-03-16 17:31:09,419 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000014B2F356340>
[ 2026-03-16 17:31:09,606 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
[ 2026-03-16 17:31:09,633 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
[ 2026-03-16 17:31:09,791 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
[ 2026-03-16 17:31:09,804 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\partitions.json
[ 2026-03-16 17:31:09,809 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x0000014B2F34BA60>
[ 2026-03-16 17:31:09,809 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x0000014B41BA6020>
[ 2026-03-16 17:31:09,812 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x0000014B2F34B7E0>
[ 2026-03-16 17:31:09,812 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
